Data Size,Average,Standard Deviation
6472,10.69193542,13.8744883
6473,10.69350086,13.87977598
6474,10.69487543,13.87704692
6475,10.69331613,13.87438533
6476,10.69824828,13.86986131
6477,10.69271331,13.87354041
6478,10.69602467,13.86799949
6479,10.69466845,13.87031426
6480,10.69810093,13.87008964
6481,10.69381822,13.86158352
6482,10.69373041,13.86649797
6483,10.69833515,13.86093456
6484,10.69494351,13.86230983
6485,10.69867274,13.85791424
6486,10.7004662,13.8559244
6487,10.69525134,13.8578734
6488,10.69550644,13.85834434
6489,10.69829307,13.85834591
6490,10.69442409,13.85510182
6491,10.69929558,13.85169993
6492,10.69821269,13.85150008
6493,10.69714126,13.8446095
6494,10.70057161,13.8440903
6495,10.69851322,13.84361404
6496,10.70216741,13.84468676
6497,10.69794251,13.84080323
6498,10.70019327,13.83886749
6499,10.69790872,13.83782302
6500,10.698852,13.83284641
6501,10.70380737,13.83664641
6502,10.69879346,13.83905998
6503,10.70291954,13.83085195
6504,10.70056804,13.83225133
6505,10.69777412,13.82685519
6506,10.70277154,13.82743713
6507,10.69660802,13.8304209
6508,10.69900585,13.82561546
6509,10.70320253,13.82577971
6510,10.69837554,13.8240333
6511,10.69994119,13.82021881
6512,10.70013304,13.81542014
6513,10.70145462,13.8224124
6514,10.69767384,13.81387846
6515,10.70582996,13.81890922
6516,10.70264623,13.81444346
6517,10.70263012,13.81468036
6518,10.70536362,13.81386764
6519,10.70609328,13.80702751
6520,10.70229741,13.80889607
6521,10.69792625,13.80802148
6522,10.70141269,13.80862364
6523,10.70471904,13.80590878
6524,10.70424698,13.80199924
6525,10.70494026,13.80207656
6526,10.70511746,13.79947858
6527,10.70088739,13.7979933
6528,10.70085154,13.79542237
6529,10.70346711,13.79533878
6530,10.70357386,13.7983585
6531,10.7037183,13.78997007
6532,10.70347,13.79465076
6533,10.70680243,13.78658146
6534,10.7053287,13.78776129
6535,10.70387012,13.78716091
6536,10.70694246,13.78404753
6537,10.70999134,13.78465103
6538,10.70756079,13.78538324
6539,10.70170801,13.78384189
6540,10.70468181,13.77704031
6541,10.70522364,13.77508519
6542,10.7070599,13.77643471
6543,10.70281678,13.76993889
6544,10.7048245,13.77448375
6545,10.70658324,13.77309887
6546,10.70714789,13.76920643
6547,10.70460183,13.76793494
6548,10.70598945,13.76771014
6549,10.70803036,13.76467031
6550,10.70594091,13.76252069
6551,10.70508323,13.76101646
6552,10.7089961,13.75753901
6553,10.70925166,13.75609964
6554,10.70532303,13.75854488
6555,10.71283935,13.75435507
6556,10.71210036,13.75448319
6557,10.70858393,13.75313618
6558,10.70854812,13.75070656
6559,10.70916172,13.7526894
6560,10.70668284,13.75456745
6561,10.70977037,13.74657922
6562,10.71114002,13.75398532
6563,10.71589746,13.74277426
6564,10.71013358,13.74226193
6565,10.7085546,13.74024042
6566,10.71137289,13.7372758
6567,10.71316111,13.73773913
6568,10.71007579,13.73983764
6569,10.71071723,13.73290441
6570,10.70799777,13.73767655
6571,10.71140909,13.73606175
6572,10.71243894,13.73353245
6573,10.70849289,13.72779177
6574,10.7100321,13.73026922
6575,10.71010562,13.72839999
6576,10.71593748,13.7246343
6577,10.71421034,13.72633364
6578,10.71208739,13.72047821
6579,10.7139186,13.72600038
6580,10.71573763,13.72268783
6581,10.71524146,13.71794
6582,10.71586066,13.71705168
6583,10.71247776,13.71502954
6584,10.71597477,13.71117562
6585,10.71002817,13.71172057
6586,10.70881904,13.70729325
6587,10.71395606,13.70892891
6588,10.71217481,13.70731245
6589,10.71611238,13.7092195
6590,10.71638519,13.70392222
6591,10.71492065,13.70495191
6592,10.71377289,13.70484589
6593,10.71653351,13.70084786
6594,10.71762555,13.69681589
6595,10.7184565,13.69938752
6596,10.71431841,13.69804045
6597,10.71603487,13.6986987
6598,10.71790572,13.69395379
6599,10.71644755,13.69650523
6600,10.71735813,13.69312827
6601,10.71420259,13.69322758
6602,10.71591059,13.69166485
6603,10.71687399,13.6886569
6604,10.71430176,13.69126703
6605,10.7186585,13.68261531
6606,10.72223873,13.68449659
6607,10.71885492,13.68031218
6608,10.71972982,13.68242478
6609,10.71751555,13.67875412
6610,10.71237493,13.67826353
6611,10.71601637,13.67692565
6612,10.71302199,13.6746855
6613,10.71800606,13.67426651
6614,10.71998545,13.67244793
6615,10.71599405,13.66661401
6616,10.71764708,13.67106809
6617,10.71993016,13.66814704
6618,10.72162126,13.6671693
6619,10.71811141,13.66564508
6620,10.71862138,13.65621639
6621,10.72200487,13.66178162
6622,10.72503412,13.66382512
6623,10.71678665,13.65863326
6624,10.71989641,13.65655116
6625,10.7229855,13.65164363
6626,10.72355263,13.65368869
6627,10.71968098,13.65262552
6628,10.72452861,13.65242419
6629,10.72022692,13.65031686
6630,10.72246227,13.64709577
6631,10.72558613,13.6452793
6632,10.72348819,13.64159646
6633,10.72582408,13.64573274
6634,10.72481715,13.63871148
6635,10.72324044,13.64051583
6636,10.72131377,13.64235931
6637,10.72328509,13.63675352
6638,10.71991571,13.64064436
6639,10.72292478,13.63489161
6640,10.72602075,13.63298522
6641,10.7254654,13.63765079
6642,10.72444445,13.63231675
6643,10.72454098,13.63645306
6644,10.72370385,13.62612014
6645,10.71917452,13.6265616
6646,10.72428733,13.62434957
6647,10.72315619,13.62574206
6648,10.72597028,13.6242306
6649,10.72220341,13.62318147
6650,10.72597254,13.62301459
6651,10.72725985,13.61774598
6652,10.72905472,13.61996404
6653,10.72643435,13.62137866
6654,10.72482861,13.61385759
6655,10.72863433,13.6159915
6656,10.7286438,13.61183328
6657,10.7273739,13.60952999
6658,10.72591117,13.6080601
6659,10.72589708,13.6069618
6660,10.7270851,13.60451613
6661,10.72871182,13.60827518
6662,10.72889079,13.60352142
6663,10.72463243,13.60342611
6664,10.72606783,13.59762945
6665,10.72236704,13.59948677
6666,10.72982422,13.6000949
6667,10.72709364,13.60198964
6668,10.72936093,13.59341752
6669,10.72561448,13.59681195
6670,10.73087879,13.59435999
6671,10.72865301,13.592276
6672,10.7279874,13.58864603
6673,10.72855933,13.58964872
6674,10.72676503,13.59209783
6675,10.72810276,13.58529661
6676,10.73019032,13.58505511
6677,10.7310468,13.58340076
6678,10.72845356,13.58407763
6679,10.72582747,13.5792432
6680,10.73174467,13.57755288
6681,10.72954144,13.58091604
6682,10.73149547,13.56969959
6683,10.72790525,13.57628352
6684,10.72768827,13.57071623
6685,10.73285295,13.57836687
6686,10.73012062,13.56824837
6687,10.73092664,13.57085376
6688,10.73081207,13.56778408
6689,10.73260119,13.56635601
6690,10.73262628,13.55798019
6691,10.73177726,13.56025975
6692,10.73030402,13.5613929
6693,10.73272001,13.56086654
6694,10.73117346,13.55774803
6695,10.73617772,13.55596595
6696,10.7327543,13.55598712
6697,10.73180889,13.55544951
6698,10.73649752,13.55237056
6699,10.73408729,13.55508197
6700,10.73544496,13.54822579
6701,10.73451309,13.55078196
6702,10.73500979,13.54985
6703,10.73369098,13.54687269
6704,10.73455387,13.54415415
6705,10.73409525,13.54859358
6706,10.73390993,13.5387846
6707,10.73323133,13.5421931
6708,10.73454692,13.53873049
6709,10.73672984,13.5397997
6710,10.73529509,13.53493931
6711,10.73519278,13.53555976
6712,10.73637108,13.53622604
6713,10.73743561,13.53030306
6714,10.7378015,13.53042122
6715,10.73750057,13.53158989
6716,10.73921997,13.52821576
6717,10.73929429,13.52689839
6718,10.73283209,13.52312567
6719,10.73810408,13.52340305
6720,10.73923776,13.52545924
6721,10.74135566,13.52095997
6722,10.73946335,13.51968647
6723,10.73888968,13.51704557
6724,10.74041575,13.51501087
6725,10.73842243,13.51794845
6726,10.73747694,13.51494759
6727,10.73449105,13.51382429
6728,10.74168511,13.51405275
6729,10.73839458,13.51077896
6730,10.73864708,13.50988317
6731,10.73507985,13.5058647
6732,10.73759976,13.50679196
6733,10.73967918,13.50911399
6734,10.74039198,13.50265987
6735,10.74092964,13.49980376
6736,10.74028782,13.50275225
6737,10.73800207,13.49952826
6738,10.73759028,13.49601949
6739,10.7409619,13.4989253
6740,10.74246844,13.49645824
6741,10.73785503,13.49420537
6742,10.74165583,13.49522549
6743,10.74108824,13.49037856
6744,10.74176434,13.48553665
6745,10.74407245,13.48803321
6746,10.73962181,13.49116332
6747,10.74060345,13.48895793
6748,10.742697,13.48191949
6749,10.7402198,13.48092238
6750,10.7441279,13.4804749
6751,10.74177576,13.48163961
6752,10.7437805,13.47935813
6753,10.74482782,13.47560358
6754,10.74168186,13.47333671
6755,10.74376734,13.47415377
6756,10.73992372,13.47668379
6757,10.74562616,13.47254111
6758,10.74623149,13.4744549
6759,10.74183534,13.47101459
6760,10.74243221,13.47010087
6761,10.74396649,13.46773163
6762,10.74218213,13.46693861
6763,10.74273337,13.46074216
6764,10.74528764,13.46120145
6765,10.74587228,13.46330713
6766,10.74608456,13.46208428
6767,10.7418653,13.46215461
6768,10.74848057,13.45745053
6769,10.74194095,13.45434209
6770,10.74971428,13.45417999
6771,10.7459627,13.45037042
6772,10.7462203,13.44900438
6773,10.74669341,13.45281916
6774,10.74799652,13.45258759
6775,10.74370676,13.4435516
6776,10.74859192,13.44278548
6777,10.74629292,13.44675578
6778,10.74859311,13.44598647
6779,10.75153062,13.44624774
6780,10.74655164,13.4422219
6781,10.7468494,13.43855963
6782,10.7469536,13.43833062
6783,10.75308234,13.4366169
6784,10.74793022,13.43331608
6785,10.74782296,13.43262711
6786,10.74690257,13.43158793
6787,10.75259647,13.4303478
6788,10.74921611,13.42526119
6789,10.74812024,13.43005126
6790,10.75108078,13.42190039
6791,10.74731778,13.42363818
6792,10.75121594,13.42225545
6793,10.74993028,13.42197413
6794,10.74866834,13.41982706
6795,10.75478309,13.42092148
6796,10.74673357,13.41900576
6797,10.75022397,13.42248827
6798,10.75378685,13.41247787
6799,10.75171795,13.41212152
6800,10.75199723,13.41527655
6801,10.75394925,13.41355907
6802,10.7514411,13.41280503
6803,10.75163597,13.40560491
6804,10.75621571,13.40548374
6805,10.75211415,13.40959077
6806,10.7477411,13.40497878
6807,10.75063975,13.40658673
6808,10.75142133,13.40175533
6809,10.75139809,13.40500113
6810,10.75147976,13.39513557
6811,10.74902614,13.39859219
6812,10.75307507,13.39362591
6813,10.75338867,13.3981665
6814,10.7550636,13.39232683
6815,10.74883211,13.39241168
6816,10.75868279,13.38707152
6817,10.75688364,13.38730187
6818,10.7528424,13.39219354
6819,10.75364177,13.3863139
6820,10.75408755,13.3836112
6821,10.75116687,13.38184599
6822,10.75632106,13.38595304
6823,10.75467337,13.38201381
6824,10.75745185,13.38136605
6825,10.75853961,13.38036847
6826,10.75574779,13.38453039
6827,10.75687725,13.37725678
6828,10.75526554,13.3744381
6829,10.75590894,13.37540324
6830,10.75282757,13.37573186
6831,10.75651295,13.3659563
6832,10.75875808,13.37144849
6833,10.75823399,13.36930662
6834,10.75452406,13.36875481
6835,10.75287831,13.36585392
6836,10.75583091,13.36320798
6837,10.75680677,13.36526695
6838,10.75629308,13.36066114
6839,10.75680243,13.36376652
6840,10.75861486,13.35899102
6841,10.75687588,13.35713325
6842,10.75574408,13.35712538
6843,10.75751867,13.35688772
6844,10.75921548,13.35849211
6845,10.76195668,13.35327296
6846,10.75781542,13.35340342
6847,10.76109935,13.35014233
6848,10.76009766,13.34764598
6849,10.75897086,13.3485221
6850,10.76320624,13.34482597
6851,10.76062773,13.34520402
6852,10.7606461,13.34586572
6853,10.76012883,13.34316942
6854,10.75868572,13.34281234
6855,10.76270651,13.34229944
6856,10.76043456,13.3381259
6857,10.76132909,13.33479763
6858,10.76135961,13.33755049
6859,10.76093993,13.33371917
6860,10.76074404,13.33101732
6861,10.75800007,13.32929687
6862,10.76449512,13.32844567
6863,10.76122047,13.33124739
6864,10.76299228,13.32930926
6865,10.77007005,13.32674546
6866,10.7640584,13.32809126
6867,10.76721798,13.32485615
6868,10.75973461,13.32582803
6869,10.76620441,13.32100839
6870,10.76062868,13.32032894
6871,10.76325493,13.3199645
6872,10.7599296,13.31808895
6873,10.76254186,13.31587664
6874,10.76478299,13.31327759
6875,10.76316686,13.31354089
6876,10.76257096,13.31612878
6877,10.76644308,13.31555111
6878,10.76286331,13.30965767
6879,10.76265251,13.31185459
6880,10.76748752,13.30517518
6881,10.76536065,13.3043994
6882,10.76660097,13.30367039
6883,10.76729378,13.30506061
6884,10.76652053,13.30207872
6885,10.76796006,13.30039632
6886,10.77180708,13.300231
6887,10.76686628,13.29697433
6888,10.7675433,13.29600534
6889,10.76342367,13.29350444
6890,10.76920135,13.29468201
6891,10.76286922,13.29134028
6892,10.76841841,13.29159035
6893,10.76608649,13.28763051
6894,10.76648309,13.28792638
6895,10.76480435,13.28754
6896,10.76844967,13.29065465
6897,10.76846736,13.2805071
6898,10.77085693,13.28550108
6899,10.76829353,13.28607813
6900,10.76910353,13.28381924
6901,10.76683249,13.27701079
6902,10.76510642,13.27709838
6903,10.76933328,13.27944355
6904,10.76574051,13.27677004
6905,10.7684485,13.2721985
6906,10.76812376,13.27083373
6907,10.77086661,13.27224591
6908,10.76705806,13.26868456
6909,10.77122419,13.2694743
6910,10.77071586,13.26697118
6911,10.76900569,13.26848963
6912,10.7700609,13.26105193
6913,10.77116161,13.26324218
6914,10.76740545,13.25980633
6915,10.77342838,13.26153873
6916,10.77048463,13.26220816
6917,10.77008033,13.25557197
6918,10.77514012,13.25892401
6919,10.77542403,13.25804039
6920,10.77406416,13.25425874
6921,10.77241054,13.2531574
6922,10.77068846,13.25122231
6923,10.77096597,13.25062903
6924,10.77101267,13.25172641
6925,10.77263797,13.24821799
6926,10.77355156,13.24726759
6927,10.77444718,13.24234172
6928,10.77245451,13.24394294
6929,10.772779,13.2408354
6930,10.77611273,13.24634862
6931,10.77652831,13.24168474
6932,10.775293,13.24056016
6933,10.77535244,13.23952041
6934,10.77682385,13.23602658
6935,10.77569789,13.23675627
6936,10.77578739,13.23489077
6937,10.77008131,13.23471117
6938,10.778468,13.22870513
6939,10.77833331,13.2282998
6940,10.7737303,13.22941891
6941,10.77299068,13.2255759
6942,10.77689926,13.22677305
6943,10.77473282,13.22600854
6944,10.77465471,13.22470403
6945,10.77646084,13.22642245
6946,10.77467502,13.22378262
6947,10.77695882,13.21763669
6948,10.77750165,13.21857378
6949,10.77535796,13.21385049
6950,10.78057016,13.21400852
6951,10.7825133,13.2160127
6952,10.77706102,13.21505694
6953,10.77735595,13.21365224
6954,10.77372589,13.21330204
6955,10.77546219,13.20728524
6956,10.77531213,13.20856026
6957,10.778186,13.2057781
6958,10.77793579,13.20691812
6959,10.7753824,13.2048919
6960,10.77521625,13.2033012
6961,10.77613471,13.20252823
6962,10.78064587,13.20160984
6963,10.7805575,13.19592663
6964,10.7754781,13.19595993
6965,10.7758634,13.19599217
6966,10.77125733,13.19566252
6967,10.77632183,13.19685139
6968,10.77718255,13.19080811
6969,10.78286478,13.19077678
6970,10.77862006,13.18870595
6971,10.77696399,13.19082017
6972,10.77874936,13.18502555
6973,10.78013737,13.18514574
6974,10.78053974,13.18254639
6975,10.78067151,13.18280817
6976,10.78385653,13.18422428
6977,10.77910577,13.18526436
6978,10.77756481,13.17748922
6979,10.78621228,13.18066709
6980,10.77720015,13.1759704
6981,10.78275315,13.17671568
6982,10.78289932,13.17385976
6983,10.78459874,13.17276157
6984,10.78530781,13.17457277
6985,10.7842843,13.17168209
6986,10.7809516,13.16650316
6987,10.77972983,13.17224335
6988,10.78483002,13.16734152
6989,10.77976222,13.164672
6990,10.77981699,13.16261959
6991,10.78099682,13.16118292
6992,10.78684099,13.16357747
6993,10.78300049,13.15790214
6994,10.78135262,13.16059696
6995,10.7862887,13.154833
6996,10.7841595,13.15688418
6997,10.78346739,13.15757766
6998,10.7815368,13.15717917
6999,10.78545154,13.15248436
7000,10.77936852,13.15386762
7001,10.78643702,13.14777548
7002,10.78548286,13.14904861
7003,10.78510787,13.1463106
7004,10.78215065,13.14932548
7005,10.78374866,13.14347096
7006,10.78378061,13.14508375
7007,10.78725901,13.14318684
7008,10.78653119,13.14309452
7009,10.78502922,13.14328821
7010,10.78410453,13.14071765
7011,10.78741429,13.13861401
7012,10.79039028,13.13543146
7013,10.78771134,13.13779825
7014,10.78715548,13.13319144
7015,10.78887338,13.13004868
7016,10.79243128,13.1304177
7017,10.78959406,13.13162645
7018,10.78769598,13.13135723
7019,10.78569691,13.13088351
7020,10.79154168,13.12446354
7021,10.79304649,13.12430316
7022,10.78695121,13.12395769
7023,10.78527307,13.12644621
7024,10.78773399,13.1239244
7025,10.78837838,13.119517
7026,10.78857895,13.12178111
7027,10.78970463,13.11635442
7028,10.79346513,13.11502388
7029,10.7936562,13.11581968
7030,10.78600281,13.11126619
7031,10.79362018,13.11205994
7032,10.79075614,13.1069967
7033,10.79310329,13.1112531
7034,10.79149878,13.10661384
7035,10.79267145,13.11035399
7036,10.78822294,13.10339513
7037,10.79188636,13.10718349
7038,10.79479124,13.10163424
7039,10.78780487,13.10495379
7040,10.78996619,13.10399241
7041,10.79091513,13.09809442
7042,10.78978101,13.10022206
7043,10.79257611,13.09802426
7044,10.795672,13.09711297
7045,10.79206416,13.09818489
7046,10.79405769,13.09209826
7047,10.79345419,13.0959893
7048,10.79599745,13.09104781
7049,10.79246789,13.09252012
7050,10.79356624,13.08907881
7051,10.78913538,13.08741163
7052,10.78879776,13.08803528
7053,10.79664143,13.08761402
7054,10.79352407,13.08339881
7055,10.79577961,13.08193928
7056,10.79796786,13.08283764
7057,10.79269315,13.08247742
7058,10.79570428,13.08088386
7059,10.79348249,13.07599016
7060,10.79038128,13.07287789
7061,10.79386707,13.07378227
7062,10.79684469,13.07689095
7063,10.79433241,13.07283973
7064,10.79691588,13.07709809
7065,10.79820311,13.06942481
7066,10.79678659,13.06995924
7067,10.79729797,13.06903705
7068,10.79370435,13.06939778
7069,10.79814073,13.06717894
7070,10.79525075,13.06755532
7071,10.7946065,13.06232731
7072,10.79969992,13.05787046
7073,10.79618474,13.06233383
7074,10.79424163,13.06547384
7075,10.7954668,13.05959608
7076,10.8009403,13.05739781
7077,10.79752423,13.05746653
7078,10.79601152,13.04872269
7079,10.79727946,13.05279889
7080,10.79820156,13.05331213
7081,10.79944581,13.05134993
7082,10.79783745,13.0510084
7083,10.79807993,13.04640105
7084,10.79691227,13.04946054
7085,10.80114312,13.04471532
7086,10.80197665,13.04472327
7087,10.79778691,13.04064293
7088,10.79792703,13.03998011
7089,10.799911,13.04217857
7090,10.80166169,13.03961382
7091,10.80154032,13.03619159
7092,10.79591707,13.03301043
7093,10.800173,13.0363495
7094,10.79977116,13.03186278
7095,10.80184564,13.03528004
7096,10.80548714,13.03717892
7097,10.8008819,13.02480307
7098,10.80224532,13.02895662
7099,10.80211706,13.02565872
7100,10.80153159,13.02544161
7101,10.80333495,13.02771021
7102,10.80269853,13.02320122
